3.15	-31.67306
3.16	-31.65817
3.17	-31.92605
3.18	-32.21638
3.19	-32.37235
3.2	-32.53921
3.21	-32.52589
3.22	-32.47461
3.23	-32.39783
3.24	-32.17293
3.25	-31.81292
3.26	-31.84873
3.27	-31.63551
3.28	-31.5668
3.29	-31.66044
3.3	-31.74223
3.31	-31.73654
3.32	-31.87793
3.33	-31.7712
3.34	-31.70742
3.35	-31.50287
3.36	-31.72222
3.37	-31.95947
3.38	-32.3052
3.39	-32.86198
3.4	-33.5228
3.41	-33.8622
3.42	-33.90496
3.43	-33.88848
3.44	-33.77614
3.45	-33.25402
3.46	-32.67739
3.47	-32.35167
3.48	-32.01703
3.49	-31.6887
3.5	-31.65997
3.51	-32.02477
3.52	-32.54972
3.53	-32.95943
3.54	-33.48524
3.55	-34.2165
3.56	-34.80678
3.57	-35.29371
3.58	-35.70204
3.59	-36.51803
3.6	-37.32585
3.61	-38.21777
3.62	-39.26723
3.63	-40.50588
3.64	-41.53532
3.65	-42.59115
3.66	-43.63775
3.67	-44.42662
3.68	-45.3701
3.69	-46.18845
3.7	-47.21967
3.71	-48.53081
3.72	-49.68859
3.73	-50.69259
3.74	-51.23474
3.75	-51.59311
3.76	-51.83452
3.77	-52.2873
3.78	-52.27131
3.79	-52.17209
3.8	-52.02893
3.81	-51.43443
3.82	-51.06919
3.83	-50.74066
3.84	-50.64498
3.85	-50.6335
3.86	-50.97411
3.87	-51.27391
3.88	-51.66606
3.89	-51.81294
3.9	-51.57538
3.91	-51.21302
3.92	-50.83827
3.93	-50.20207
3.94	-49.72368
3.95	-49.39824
3.96	-49.17276
3.97	-48.91969
3.98	-48.77857
3.99	-48.48307
4	-48.07738
4.01	-47.83349
4.02	-47.42463
4.03	-46.94833
4.04	-46.47593
4.05	-46.20729
4.06	-46.10971
4.07	-45.98638
4.08	-45.9764
4.09	-45.90272
4.1	-45.96624
4.11	-45.90519
4.12	-45.6496
4.13	-45.24948
4.14	-44.55552
4.15	-43.53512
4.16	-42.39239
4.17	-41.7177
4.18	-41.19499
4.19	-40.51819
4.2	-40.08319
4.21	-39.53483
4.22	-39.29842
4.23	-39.23694
4.24	-38.802
4.25	-37.95106
4.26	-37.00988
4.27	-36.12009
4.28	-35.94352
4.29	-35.81535
4.3	-35.62696
4.31	-35.68395
4.32	-36.00867
4.33	-36.46363
4.34	-36.93626
4.35	-37.53777
4.36	-38.41347
4.37	-39.06874
4.38	-39.88805
4.39	-40.70189
4.4	-41.69343
4.41	-42.98934
4.42	-44.63418
4.43	-46.24154
4.44	-47.90706
4.45	-49.6977
4.46	-51.53808
4.47	-53.03959
4.48	-54.25019
4.49	-55.59227
4.5	-56.59795
4.51	-57.46471
4.52	-58.1745
4.53	-58.75282
4.54	-59.30306
4.55	-59.5239
4.56	-59.76653
4.57	-60.52773
4.58	-61.23488
4.59	-62.03705
4.6	-62.23514
4.61	-62.4129
4.62	-62.51062
4.63	-62.12912
4.64	-61.17633
4.65	-60.38712
4.66	-59.6393
4.67	-58.93407
4.68	-58.25083
4.69	-57.24411
4.7	-56.57421
4.71	-56.00982
4.72	-55.42178
4.73	-55.01941
4.74	-54.55917
4.75	-54.16259
4.76	-53.87212
4.77	-53.84761
4.78	-53.99582
4.79	-54.4133
4.8	-54.79894
4.81	-54.88876
4.82	-55.55426
4.83	-56.07087
4.84	-56.44749
4.85	-57.12602
4.86	-58.02271
4.87	-58.48629
4.88	-59.00688
4.89	-59.62031
4.9	-60.65397
4.91	-62.03797
4.92	-63.32531
4.93	-64.77296
4.94	-66.27153
4.95	-67.15527
4.96	-67.5822
4.97	-67.85008
4.98	-68.14888
4.99	-68.49438
5	-68.52475
5.01	-68.64316
5.02	-68.95452
5.03	-69.49808
5.04	-69.97083
5.05	-70.32696
5.06	-70.61183
5.07	-70.58793
5.08	-70.45019
5.09	-70.05933
5.1	-69.80323
5.11	-69.57842
5.12	-69.30633
5.13	-69.20361
5.14	-69.13688
5.15	-68.95286
5.16	-68.93
5.17	-68.73981
5.18	-67.80352
5.19	-66.63569
5.2	-65.84923
5.21	-65.10594
5.22	-64.61075
5.23	-64.21757
5.24	-63.64082
5.25	-63.2297
5.26	-63.14307
5.27	-63.0706
5.28	-62.99582
5.29	-62.73142
5.3	-62.39522
5.31	-61.85348
5.32	-61.18424
5.33	-60.209
5.34	-58.66907
5.35	-57.20729
5.36	-56.08554
5.37	-54.95241
5.38	-53.70694
5.39	-52.21762
5.4	-50.70161
5.41	-48.83346
5.42	-46.91454
5.43	-45.22562
5.44	-43.79973
5.45	-42.28249
5.46	-40.5484
5.47	-38.71208
5.48	-36.80746
5.49	-35.19551
5.5	-33.65691
5.51	-32.33365
5.52	-30.82935
5.53	-28.96272
5.54	-27.23778
5.55	-25.73149
5.56	-24.51769
5.57	-23.06993
5.58	-21.20553
5.59	-19.35059
5.6	-17.15604
5.61	-14.93562
5.62	-12.89943
5.63	-11.09477
5.64	-9.66029
5.65	-8.83769
5.66	-8.13812
5.67	-7.57443
5.68	-6.94445
5.69	-6.51591
5.7	-6.57763
5.71	-6.47294
5.72	-6.45877
5.73	-6.34081
5.74	-5.89375
5.75	-5.69349
5.76	-5.75165
5.77	-6.29241
5.78	-6.54206
5.79	-6.3172
5.8	-6.06067
5.81	-5.99746
5.82	-6.20608
5.83	-6.14426
5.84	-5.81521
5.85	-5.58253
5.86	-5.40078
5.87	-5.11887
5.88	-4.68465
5.89	-4.12692
5.9	-3.82949
5.91	-3.58339
5.92	-3.31207
5.93	-3.12013
5.94	-2.80147
5.95	-2.73553
5.96	-2.92175
5.97	-3.36204
5.98	-4.31875
5.99	-5.36498
6	-6.0916
6.01	-6.95126
6.02	-7.69491
6.03	-8.21143
6.04	-8.77383
6.05	-9.66739
6.06	-10.56878
6.07	-11.42056
6.08	-12.27367
6.09	-13.03233
6.1	-13.7554
6.11	-14.59234
6.12	-15.08795
6.13	-15.75753
6.14	-16.54691
6.15	-17.32243
6.16	-18.41517
6.17	-19.57536
6.18	-20.78512
6.19	-22.18856
6.2	-23.44261
6.21	-24.35868
6.22	-25.42244
6.23	-26.53349
6.24	-27.36211
6.25	-28.10072
6.26	-28.93774
6.27	-29.51098
6.28	-30.25863
6.29	-31.05432
6.3	-31.86269
6.31	-32.52039
6.32	-33.4823
6.33	-34.39993
6.34	-35.22139
6.35	-36.24881
6.36	-37.6186
6.37	-38.76756
6.38	-39.86383
6.39	-40.92313
6.4	-41.84812
6.41	-42.69896
6.42	-43.75818
6.43	-44.84058
6.44	-45.40288
6.45	-46.09003
6.46	-46.58095
6.47	-47.55482
6.48	-48.62433
6.49	-50.04179
6.5	-51.18995
6.51	-52.17678
6.52	-53.54126
6.53	-55.1365
6.54	-56.86712
6.55	-58.55762
6.56	-59.92791
6.57	-61.26953
6.58	-63.05755
6.59	-65.03208
6.6	-66.88985
6.61	-69.02687
6.62	-71.00753
6.63	-72.53657
6.64	-73.85638
6.65	-75.21211
6.66	-76.31657
6.67	-77.2067
6.68	-77.99864
6.69	-78.6683
6.7	-79.12859
6.71	-79.43469
6.72	-79.63588
6.73	-80.00786
6.74	-80.67591
6.75	-81.63641
6.76	-82.3789
6.77	-82.84654
6.78	-83.07139
6.79	-83.36726
6.8	-83.91436
6.81	-84.54538
6.82	-85.10055
6.83	-85.83723
6.84	-86.61117
6.85	-87.47297
6.86	-88.40083
6.87	-89.24206
6.88	-89.85334
6.89	-90.64638
6.9	-91.23768
6.91	-91.76703
6.92	-92.17842
6.93	-92.49564
6.94	-92.79162
6.95	-93.05961
6.96	-92.81273
6.97	-92.66596
6.98	-92.35217
6.99	-91.48728
7	-90.80939
7.01	-90.36923
7.02	-90.31959
7.03	-90.43589
7.04	-90.45519
7.05	-90.33476
7.06	-90.31289
7.07	-90.49946
7.08	-90.97798
7.09	-91.57044
7.1	-92.16748
7.11	-92.64054
7.12	-92.81312
7.13	-92.79691
7.14	-92.69287
7.15	-92.54025
7.16	-92.40339
7.17	-92.30413
7.18	-92.29369
7.19	-92.4507
7.2	-92.88227
7.21	-93.26561
7.22	-93.49808
7.23	-93.51289
7.24	-93.12563
7.25	-92.78452
7.26	-92.78883
7.27	-93.1305
7.28	-93.98238
7.29	-94.96238
7.3	-95.72096
7.31	-96.39525
7.32	-97.13756
7.33	-97.56685
7.34	-97.76644
7.35	-98.09072
7.36	-98.26881
7.37	-98.16509
7.38	-98.34654
7.39	-98.40248
7.4	-98.57917
7.41	-98.9167
7.42	-99.02725
7.43	-99.0023
7.44	-98.73472
7.45	-98.73419
7.46	-98.3215
7.47	-97.95244
7.48	-97.02822
7.49	-96.22435
7.5	-95.22235
7.51	-94.7099
7.52	-94.38929
7.53	-93.80048
7.54	-93.04027
7.55	-92.49709
7.56	-91.81841
7.57	-91.2881
7.58	-90.98819
7.59	-90.38068
7.6	-89.19914
7.61	-88.34297
7.62	-87.44919
7.63	-86.89663
7.64	-86.48121
7.65	-86.22214
7.66	-85.73467
7.67	-85.24789
7.68	-84.75048
7.69	-84.37205
7.7	-84.17332
7.71	-83.86977
7.72	-83.47633
7.73	-83.44932
7.74	-83.16496
7.75	-82.4523
7.76	-81.95001
7.77	-81.39948
7.78	-80.911
7.79	-80.19788
7.8	-79.34825
7.81	-78.80029
7.82	-78.71676
7.83	-78.42332
7.84	-78.1916
7.85	-77.99435
7.86	-78.07356
7.87	-78.22609
7.88	-78.14306
7.89	-78.10541
7.9	-78.0487
7.91	-78.13686
7.92	-77.83802
7.93	-77.16383
7.94	-76.73083
7.95	-76.47391
7.96	-76.73438
7.97	-77.12083
7.98	-77.42693
7.99	-77.71588
8	-77.8742
8.01	-77.61013
8.02	-77.45015
8.03	-76.88686
8.04	-76.38134
8.05	-76.02468
8.06	-75.58006
8.07	-74.86145
8.08	-74.10866
8.09	-73.09262
8.1	-72.38643
8.11	-71.70271
8.12	-71.17597
8.13	-70.99537
8.14	-70.973
8.15	-71.19613
8.16	-71.31159
8.17	-71.27629
8.18	-70.95423
8.19	-70.58406
8.2	-70.41966
8.21	-70.01943
8.22	-69.74901
8.23	-69.66384
8.24	-69.64532
8.25	-69.90508
8.26	-69.76795
8.27	-69.39626
8.28	-68.55626
8.29	-67.55767
8.3	-66.35196
8.31	-65.18485
8.32	-63.97714
8.33	-62.83426
8.34	-61.87573
8.35	-61.00867
8.36	-60.23615
8.37	-60.00305
8.38	-59.74212
8.39	-59.26995
8.4	-58.99737
8.41	-58.72701
8.42	-58.23816
8.43	-57.8989
8.44	-57.86296
8.45	-58.22408
8.46	-58.63251
8.47	-59.12175
8.48	-59.53629
8.49	-60.1329
8.5	-60.80864
8.51	-61.71123
8.52	-62.32606
8.53	-62.78527
8.54	-63.04446
8.55	-63.3449
8.56	-63.51005
8.57	-63.82502
8.58	-64.3418
8.59	-64.75615
8.6	-65.59514
8.61	-66.94327
8.62	-67.96649
8.63	-68.90574
8.64	-69.58536
8.65	-70.56516
8.66	-71.14899
8.67	-72.14304
8.68	-73.12168
8.69	-74.24257
8.7	-75.33057
8.71	-76.25892
8.72	-77.12307
8.73	-78.10768
8.74	-78.80915
8.75	-79.39003
8.76	-80.34424
8.77	-81.20997
8.78	-81.75179
8.79	-81.98819
8.8	-82.10436
8.81	-82.08575
8.82	-81.5234
8.83	-80.73959
8.84	-80.29385
8.85	-79.48572
8.86	-78.4945
8.87	-77.12085
8.88	-75.75862
8.89	-74.5846
8.9	-73.58077
8.91	-72.45655
8.92	-70.96597
8.93	-69.58147
8.94	-68.50633
8.95	-67.53571
8.96	-66.39204
8.97	-64.8687
8.98	-63.26301
8.99	-61.89955
9	-60.52902
9.01	-59.61793
9.02	-59.12658
9.03	-58.43646
9.04	-57.85749
9.05	-56.95138
9.06	-55.93128
9.07	-55.00627
9.08	-54.0398
9.09	-52.93942
9.1	-52.04601
9.11	-51.04341
9.12	-50.18064
9.13	-49.4916
9.14	-48.56259
9.15	-47.63344
9.16	-46.01641
9.17	-44.26578
9.18	-42.3813
9.19	-40.78188
9.2	-39.64574
9.21	-38.78403
9.22	-38.05578
9.23	-37.2036
9.24	-36.31672
9.25	-35.47203
9.26	-34.52689
9.27	-34.16383
9.28	-33.79961
9.29	-34.03182
9.3	-34.30538
9.31	-34.7154
9.32	-35.08132
9.33	-35.48789
9.34	-35.93093
9.35	-36.35718
9.36	-36.50476
9.37	-36.91254
9.38	-37.2477
9.39	-37.74681
9.4	-38.40925
9.41	-38.98319
9.42	-39.68809
9.43	-40.62251
9.44	-41.52631
9.45	-42.40497
9.46	-43.06338
9.47	-43.47707
9.48	-43.65328
9.49	-43.99338
9.5	-44.38173
9.51	-44.78841
9.52	-45.0968
9.53	-45.49124
9.54	-45.7663
9.55	-45.98223
9.56	-46.18921
9.57	-46.28116
9.58	-46.20995
9.59	-46.34687
9.6	-46.45798
9.61	-46.18981
9.62	-45.62379
9.63	-45.12694
9.64	-44.66735
9.65	-44.47075
9.66	-43.87815
9.67	-43.60483
9.68	-43.04351
9.69	-42.50557
9.7	-41.9414
9.71	-41.30206
9.72	-40.60296
9.73	-40.05956
9.74	-39.35414
9.75	-38.57773
9.76	-37.75026
9.77	-36.77609
9.78	-35.91107
9.79	-35.61509
9.8	-35.66086
9.81	-35.63497
9.82	-35.85682
9.83	-36.06109
9.84	-36.30412
9.85	-36.55683
9.86	-36.88746
9.87	-37.10466
9.88	-37.79368
9.89	-38.51163
9.9	-38.99508
9.91	-39.55873
9.92	-40.19089
9.93	-41.38105
9.94	-42.78142
9.95	-44.44907
9.96	-46.04201
9.97	-47.80199
9.98	-49.75932
9.99	-51.74058
10	-53.34214
10.01	-54.97087
10.02	-56.44093
10.03	-57.82539
10.04	-59.1804
10.05	-60.28798
10.06	-61.53099
10.07	-62.54233
10.08	-63.4824
10.09	-64.29614
10.1	-65.02419
10.11	-65.25916
10.12	-65.1571
10.13	-65.25412
10.14	-65.47264
10.15	-65.54905
10.16	-65.56512
10.17	-65.93545
10.18	-66.51401
10.19	-67.27673
10.2	-67.56766
10.21	-67.54274
10.22	-67.15525
10.23	-66.8442
10.24	-66.35625
10.25	-66.02001
10.26	-65.7717
10.27	-65.41403
10.28	-64.92203
10.29	-64.54605
10.3	-64.05028
10.31	-63.67032
10.32	-63.42897
10.33	-63.12155
10.34	-62.81188
10.35	-62.56848
10.36	-62.51402
10.37	-62.84878
10.38	-63.15051
10.39	-63.34996
10.4	-63.22903
10.41	-62.9133
10.42	-62.79599
10.43	-62.51104
10.44	-62.2211
10.45	-61.86932
10.46	-61.30575
10.47	-60.68473
10.48	-59.99871
10.49	-59.66761
10.5	-59.34519
10.51	-58.8815
10.52	-58.2037
10.53	-57.40748
10.54	-56.55238
10.55	-55.89218
10.56	-55.53866
10.57	-55.52066
10.58	-55.73806
10.59	-55.92763
10.6	-55.67988
10.61	-55.5036
10.62	-55.35303
10.63	-55.24666
10.64	-54.94048
10.65	-54.41758
10.66	-53.65663
10.67	-53.02523
10.68	-52.09405
10.69	-51.30063
10.7	-50.16459
10.71	-48.7345
10.72	-47.42604
10.73	-46.36513
10.74	-45.35578
10.75	-44.33586
10.76	-43.53324
10.77	-42.80317
10.78	-42.15256
10.79	-41.32815
10.8	-40.4835
10.81	-39.60693
10.82	-38.70038
10.83	-37.63161
10.84	-36.89482
10.85	-35.85705
10.86	-34.70713
10.87	-33.60254
10.88	-32.68691
10.89	-31.59357
10.9	-30.25685
10.91	-28.90035
10.92	-27.51236
10.93	-26.20557
10.94	-25.08196
10.95	-23.89249
10.96	-22.54075
10.97	-21.20218
10.98	-19.85501
10.99	-18.5706
11	-17.58656
11.01	-16.76847
11.02	-15.86873
11.03	-14.91784
11.04	-13.86408
11.05	-12.92975
11.06	-12.12689
11.07	-11.48274
11.08	-11.01882
11.09	-10.57855
11.1	-10.40293
11.11	-10.31645
11.12	-10.60775
11.13	-11.11368
11.14	-11.43883
11.15	-11.52104
11.16	-11.58489
11.17	-11.71571
11.18	-12.16237
11.19	-12.40885
11.2	-12.89811
11.21	-13.66313
11.22	-14.57351
11.23	-15.57955
11.24	-16.55215
11.25	-17.85365
11.26	-18.97995
11.27	-19.85411
11.28	-20.81813
11.29	-21.64085
11.3	-22.23989
11.31	-22.66312
11.32	-23.20061
11.33	-23.81446
11.34	-24.4267
11.35	-25.04856
11.36	-25.5641
11.37	-25.7165
11.38	-25.97685
11.39	-26.19278
11.4	-26.11701
11.41	-26.15724
11.42	-26.57304
11.43	-26.74022
11.44	-26.69305
11.45	-26.35551
11.46	-26.36466
11.47	-26.42282
11.48	-26.50694
11.49	-27.02146
11.5	-27.65309
11.51	-28.33456
11.52	-29.05823
11.53	-29.74357
11.54	-30.41568
11.55	-31.11503
11.56	-31.91882
11.57	-32.69044
11.58	-33.43714
11.59	-34.26476
11.6	-35.24601
11.61	-36.28104
11.62	-37.27142
11.63	-38.40242
11.64	-39.71693
11.65	-41.02427
11.66	-42.40045
11.67	-43.71106
11.68	-44.97621
11.69	-46.09014
11.7	-46.9838
11.71	-47.92537
11.72	-48.6028
11.73	-49.15694
11.74	-49.62117
11.75	-49.98816
11.76	-50.49724
11.77	-51.01124
11.78	-51.6849
11.79	-52.41989
11.8	-53.06189
11.81	-53.59422
11.82	-54.26491
11.83	-55.05891
11.84	-56.33126
11.85	-57.60675
11.86	-59.01416
11.87	-60.3703
11.88	-61.67818
11.89	-63.41375
11.9	-64.68722
11.91	-66.0963
11.92	-67.43052
11.93	-68.66155
11.94	-69.98874
11.95	-71.12485
11.96	-72.21203
11.97	-73.22673
11.98	-74.11234
11.99	-74.76268
12	-75.53184
12.01	-76.02038
12.02	-76.49237
12.03	-77.05062
12.04	-77.63908
12.05	-78.29332
12.06	-78.91122
12.07	-79.71822
12.08	-80.66901
12.09	-81.64585
12.1	-82.79055
12.11	-83.64976
12.12	-84.3942
12.13	-85.01128
12.14	-85.39168
12.15	-85.8219
12.16	-86.41774
12.17	-87.10836
12.18	-87.66181
12.19	-88.12693
12.2	-88.71471
12.21	-89.20569
12.22	-89.54208
12.23	-89.46425
12.24	-89.1537
12.25	-88.67899
12.26	-87.82553
12.27	-87.12889
12.28	-86.54485
12.29	-86.03801
12.3	-85.47893
12.31	-85.09544
12.32	-84.84855
12.33	-84.06371
12.34	-83.09504
12.35	-82.4625
12.36	-81.87694
12.37	-81.23831
12.38	-80.59022
12.39	-79.84528
12.4	-78.80428
12.41	-78.22699
12.42	-77.61135
12.43	-76.75822
12.44	-75.85572
12.45	-74.97673
12.46	-74.31402
12.47	-73.61154
12.48	-72.84995
12.49	-72.32701
12.5	-71.97511
12.51	-71.42484
12.52	-71.10729
12.53	-70.91205
12.54	-71.02484
12.55	-71.25778
12.56	-71.23783
12.57	-71.09554
12.58	-71.1216
12.59	-70.86918
12.6	-70.57084
12.61	-70.26489
12.62	-69.64426
12.63	-68.92785
12.64	-67.92804
12.65	-67.11589
12.66	-66.45568
12.67	-65.86029
12.68	-65.53301
12.69	-65.08604
12.7	-64.81897
12.71	-64.50972
12.72	-64.61153
12.73	-65.2753
12.74	-65.59216
12.75	-65.53429
12.76	-65.35045
12.77	-65.07344
12.78	-64.78079
12.79	-64.67717
12.8	-64.66058
12.81	-64.70211
12.82	-65.04101
12.83	-65.36769
12.84	-65.96713
12.85	-66.1107
12.86	-66.15292
12.87	-66.1749
12.88	-66.40632
12.89	-66.56788
12.9	-66.21518
12.91	-66.112
12.92	-66.16685
12.93	-66.35588
12.94	-66.47832
12.95	-66.5232
12.96	-66.65538
12.97	-66.67668
12.98	-66.49515
12.99	-66.15498
13	-65.7449
13.01	-64.89318
13.02	-64.19296
13.03	-63.47892
13.04	-62.95002
13.05	-62.44043
13.06	-62.08667
13.07	-61.721
13.08	-61.58719
13.09	-61.42967
13.1	-61.344
13.11	-61.27527
13.12	-61.61621
13.13	-62.26663
13.14	-62.94582
13.15	-63.61321
13.16	-64.06366
13.17	-64.35515
13.18	-64.78443
13.19	-65.37283
13.2	-65.6364
13.21	-66.00131
13.22	-66.39608
13.23	-66.61419
13.24	-66.98102
13.25	-67.68814
13.26	-68.56771
13.27	-69.80448
13.28	-70.88146
13.29	-71.64217
13.3	-72.14402
13.31	-72.53901
13.32	-72.89692
13.33	-73.10117
13.34	-73.52294
13.35	-73.90235
13.36	-74.07905
13.37	-74.23934
13.38	-74.7685
13.39	-75.73575
13.4	-76.87182
13.41	-78.4156
13.42	-79.49398
13.43	-80.22061
13.44	-80.49708
13.45	-80.9226
13.46	-81.41209
13.47	-81.82722
13.48	-81.96157
13.49	-82.17084
13.5	-82.03302
13.51	-81.5685
13.52	-81.10899
13.53	-80.53974
13.54	-80.23534
13.55	-79.88376
13.56	-79.57969
13.57	-79.44166
13.58	-79.5136
13.59	-79.59855
13.6	-79.57062
13.61	-79.36481
13.62	-79.18768
13.63	-79.00872
13.64	-78.9509
13.65	-79.05424
13.66	-78.66238
13.67	-78.63407
13.68	-79.06003
13.69	-79.38021
13.7	-79.87757
13.71	-80.3144
13.72	-80.5445
13.73	-80.26827
13.74	-79.51916
13.75	-79.51237
13.76	-80.22357
13.77	-81.15292
13.78	-81.93764
13.79	-82.42422
13.8	-82.90567
13.81	-83.55346
13.82	-84.38371
13.83	-84.53715
13.84	-84.868
13.85	-84.71342
13.86	-84.60407
13.87	-84.18638
13.88	-83.52368
13.89	-82.65834
13.9	-81.85427
13.91	-81.06439
13.92	-80.2086
13.93	-79.18254
13.94	-77.98668
13.95	-76.9226
13.96	-76.06881
13.97	-75.11443
13.98	-74.52969
13.99	-74.16639
14	-73.7853
14.01	-73.45269
14.02	-73.17821
14.03	-72.71603
14.04	-72.0708
14.05	-71.36126
